,Unnamed: 0,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,year,month,day,LocationNum,WindGustDirNum,WindDir9amNum,WindDir3pmNum,Latitude,Longitude,CodeRegion,NonMes,CodeRegionNum,NonMesNum
80485,80485,2016-09-10,Dartmoor,6.1,14.4,2.4,,,WNW,31.0,WNW,WNW,6.0,13.0,97.0,66.0,1019.2,1018.0,10.2,13.0,1,0,2016,9,10,27,2.748893571891069,2.748893571891069,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80486,80486,2016-09-11,Dartmoor,9.6,15.4,1.0,,,NW,37.0,NNW,WNW,17.0,17.0,95.0,74.0,1018.8,1016.6,11.0,14.2,0,1,2016,9,11,27,2.356194490192345,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80487,80487,2016-09-12,Dartmoor,6.2,13.6,2.0,,,S,26.0,ENE,S,4.0,11.0,98.0,82.0,1021.8,1021.2,9.4,10.9,1,0,2016,9,12,27,9.42477796076938,0.3926990816987241,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80488,80488,2016-09-13,Dartmoor,7.5,12.5,0.6,,,ESE,44.0,ESE,E,15.0,15.0,87.0,82.0,1019.3,1013.2,9.3,11.7,0,1,2016,9,13,27,5.890486225480862,5.890486225480862,0.0,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80489,80489,2016-09-14,Dartmoor,9.1,11.9,9.2,,,ESE,26.0,NNW,WNW,11.0,13.0,95.0,87.0,1004.0,1001.1,9.2,10.8,1,1,2016,9,14,27,5.890486225480862,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80490,80490,2016-09-15,Dartmoor,7.3,13.3,2.6,,,SSW,39.0,SW,SSW,13.0,19.0,81.0,87.0,1011.2,1012.5,10.7,10.4,1,0,2016,9,15,27,4.319689898685965,3.9269908169872414,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80491,80491,2016-09-16,Dartmoor,6.0,15.0,0.2,,,NW,39.0,NNW,NNW,17.0,19.0,90.0,74.0,1016.5,1015.0,9.4,14.3,0,0,2016,9,16,27,2.356194490192345,1.9634954084936207,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80492,80492,2016-09-17,Dartmoor,5.4,19.7,0.2,,,N,50.0,N,NW,19.0,20.0,60.0,56.0,1014.3,1010.7,14.4,18.1,0,1,2016,9,17,27,1.5707963267948966,1.5707963267948966,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80493,80493,2016-09-18,Dartmoor,6.9,12.8,3.2,,,S,39.0,SW,SSW,20.0,20.0,74.0,66.0,1014.5,1013.3,9.3,11.5,1,0,2016,9,18,27,9.42477796076938,3.9269908169872414,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80494,80494,2016-09-19,Dartmoor,6.7,14.0,0.2,,,NW,33.0,NNW,NNW,9.0,17.0,80.0,62.0,1013.9,1010.3,10.6,13.2,0,0,2016,9,19,27,2.356194490192345,1.9634954084936207,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80495,80495,2016-09-20,Dartmoor,8.8,18.7,0.2,,,NNE,30.0,N,NNE,15.0,13.0,67.0,57.0,1010.6,1008.6,13.0,17.7,0,1,2016,9,20,27,1.1780972450961724,1.5707963267948966,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80496,80496,2016-09-21,Dartmoor,9.8,11.5,4.2,,,SSW,43.0,S,S,19.0,19.0,95.0,79.0,1013.0,1014.3,10.6,10.9,1,0,2016,9,21,27,4.319689898685965,9.42477796076938,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80497,80497,2016-09-22,Dartmoor,7.1,13.6,0.6,,,SSW,24.0,SSW,SSW,2.0,15.0,74.0,62.0,1020.7,1019.7,9.6,11.3,0,0,2016,9,22,27,4.319689898685965,4.319689898685965,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80498,80498,2016-09-23,Dartmoor,0.0,15.9,0.2,,,ENE,24.0,E,NE,6.0,9.0,88.0,59.0,1016.8,1011.0,9.0,15.8,0,0,2016,9,23,27,0.3926990816987241,0.0,0.7853981633974483,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80499,80499,2016-09-24,Dartmoor,7.2,15.0,0.0,,,NNW,54.0,N,N,17.0,13.0,70.0,91.0,1005.2,1003.0,12.3,13.5,0,1,2016,9,24,27,1.9634954084936207,1.5707963267948966,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80500,80500,2016-09-25,Dartmoor,4.1,14.4,8.6,,,WSW,37.0,WNW,SSW,9.0,11.0,77.0,60.0,1012.9,1012.0,10.7,13.2,1,0,2016,9,25,27,3.5342917352885173,2.748893571891069,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80501,80501,2016-09-26,Dartmoor,4.9,15.9,0.8,,,WNW,52.0,N,NNW,13.0,13.0,83.0,89.0,1011.4,1008.7,10.8,8.1,0,1,2016,9,26,27,2.748893571891069,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80502,80502,2016-09-27,Dartmoor,5.6,16.1,7.0,,,WNW,33.0,WNW,NW,11.0,17.0,72.0,60.0,1013.1,1011.7,11.4,14.8,1,0,2016,9,27,27,2.748893571891069,2.748893571891069,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80503,80503,2016-09-28,Dartmoor,7.2,17.6,0.0,,,NE,80.0,NNE,NNE,17.0,31.0,72.0,54.0,1008.6,997.6,12.8,16.5,0,1,2016,9,28,27,0.7853981633974483,1.1780972450961724,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80504,80504,2016-09-29,Dartmoor,7.3,14.1,11.0,,,N,48.0,N,ENE,20.0,15.0,79.0,62.0,986.2,985.2,9.7,12.7,1,1,2016,9,29,27,1.5707963267948966,1.5707963267948966,0.3926990816987241,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80505,80505,2016-09-30,Dartmoor,5.4,16.8,1.4,,,WSW,35.0,NNW,SW,9.0,13.0,83.0,67.0,993.5,995.6,11.2,15.1,1,1,2016,9,30,27,3.5342917352885173,1.9634954084936207,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80506,80506,2016-10-01,Dartmoor,10.2,14.9,6.0,,,W,39.0,WNW,NW,15.0,20.0,89.0,65.0,1005.2,1004.6,10.6,13.9,1,0,2016,10,1,27,3.141592653589793,2.748893571891069,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80507,80507,2016-10-02,Dartmoor,9.3,20.0,0.2,,,N,56.0,NNE,N,24.0,22.0,60.0,49.0,996.6,993.2,14.2,19.4,0,1,2016,10,2,27,1.5707963267948966,1.1780972450961724,1.5707963267948966,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80508,80508,2016-10-03,Dartmoor,7.4,14.0,8.2,,,WNW,59.0,NNW,WNW,20.0,28.0,89.0,79.0,993.0,994.8,9.3,12.4,1,1,2016,10,3,27,2.748893571891069,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80509,80509,2016-10-04,Dartmoor,9.0,14.3,5.6,,,WSW,67.0,WNW,WSW,26.0,26.0,82.0,75.0,998.2,1003.8,11.8,10.9,1,1,2016,10,4,27,3.5342917352885173,2.748893571891069,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80510,80510,2016-10-05,Dartmoor,6.6,16.1,3.6,,,WNW,56.0,NNW,WNW,20.0,33.0,85.0,70.0,1012.3,1013.2,11.2,15.8,1,0,2016,10,5,27,2.748893571891069,1.9634954084936207,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80511,80511,2016-10-06,Dartmoor,9.5,25.6,0.4,,,NW,52.0,NNW,NW,11.0,30.0,79.0,36.0,1015.2,1012.3,13.6,25.3,0,0,2016,10,6,27,2.356194490192345,1.9634954084936207,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80512,80512,2016-10-07,Dartmoor,13.3,18.0,0.0,,,NNW,44.0,NW,SW,13.0,17.0,84.0,74.0,1012.9,1014.8,15.0,15.4,0,0,2016,10,7,27,1.9634954084936207,2.356194490192345,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80513,80513,2016-10-08,Dartmoor,2.9,18.8,0.0,,,NNE,33.0,,NNE,0.0,11.0,97.0,47.0,1022.9,1019.2,8.4,17.6,0,0,2016,10,8,27,1.1780972450961724,,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80514,80514,2016-10-09,Dartmoor,8.5,21.0,0.4,,,NNE,70.0,NNE,NW,30.0,28.0,60.0,83.0,1003.4,1000.3,15.2,17.4,0,1,2016,10,9,27,1.1780972450961724,1.1780972450961724,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80515,80515,2016-10-10,Dartmoor,7.7,14.1,4.8,,,WNW,59.0,WNW,W,17.0,26.0,80.0,59.0,1009.0,1010.3,10.0,12.6,1,1,2016,10,10,27,2.748893571891069,2.748893571891069,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80516,80516,2016-10-11,Dartmoor,5.4,13.9,7.0,,,WSW,43.0,W,WSW,11.0,20.0,82.0,81.0,1018.4,1019.4,8.9,11.3,1,1,2016,10,11,27,3.5342917352885173,3.141592653589793,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80517,80517,2016-10-12,Dartmoor,7.8,15.6,2.0,,,SSW,43.0,WNW,SSW,9.0,24.0,97.0,68.0,1018.8,1020.5,11.0,13.6,1,1,2016,10,12,27,4.319689898685965,2.748893571891069,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80518,80518,2016-10-13,Dartmoor,1.4,17.1,2.6,,,SSW,24.0,ESE,ESE,2.0,7.0,97.0,53.0,1027.5,1025.8,6.2,15.5,1,0,2016,10,13,27,4.319689898685965,5.890486225480862,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80519,80519,2016-10-14,Dartmoor,2.7,21.7,0.0,,,NW,37.0,NNE,NNW,6.0,17.0,84.0,41.0,1023.5,1018.9,10.1,21.1,0,0,2016,10,14,27,2.356194490192345,1.1780972450961724,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80520,80520,2016-10-15,Dartmoor,10.0,23.1,0.0,,,NNW,52.0,N,NNW,20.0,26.0,42.0,32.0,1012.2,1007.1,16.9,21.8,0,0,2016,10,15,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80521,80521,2016-10-16,Dartmoor,14.4,14.5,0.8,,,NW,41.0,NNW,W,17.0,9.0,84.0,93.0,999.7,1001.8,14.4,11.2,0,1,2016,10,16,27,2.356194490192345,1.9634954084936207,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80522,80522,2016-10-17,Dartmoor,5.8,13.9,7.2,,,NNW,52.0,NW,NNW,15.0,24.0,82.0,82.0,1008.7,1007.9,10.2,12.7,1,1,2016,10,17,27,1.9634954084936207,2.356194490192345,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80523,80523,2016-10-18,Dartmoor,5.9,13.7,6.2,,,WNW,56.0,W,WSW,19.0,20.0,92.0,74.0,1009.8,1011.6,7.5,9.3,1,1,2016,10,18,27,2.748893571891069,3.141592653589793,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80524,80524,2016-10-19,Dartmoor,2.4,15.9,3.0,,,NNW,31.0,NNW,NNW,7.0,19.0,94.0,55.0,1020.2,1019.6,7.4,13.9,1,0,2016,10,19,27,1.9634954084936207,1.9634954084936207,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80525,80525,2016-10-20,Dartmoor,4.6,24.1,0.0,,,NNE,69.0,N,NNW,22.0,28.0,53.0,36.0,1013.8,1009.8,13.0,22.5,0,1,2016,10,20,27,1.1780972450961724,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80526,80526,2016-10-21,Dartmoor,10.3,14.1,6.6,,,NW,52.0,WSW,SW,9.0,26.0,91.0,65.0,1012.3,1014.2,10.5,12.3,1,1,2016,10,21,27,2.356194490192345,3.5342917352885173,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80527,80527,2016-10-22,Dartmoor,4.9,13.2,1.8,,,S,54.0,SSW,SSW,17.0,26.0,64.0,51.0,1023.5,1025.8,9.9,12.6,1,0,2016,10,22,27,9.42477796076938,4.319689898685965,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80528,80528,2016-10-23,Dartmoor,3.7,14.4,0.2,,,S,30.0,,SW,0.0,20.0,94.0,55.0,1028.8,1027.6,7.0,13.5,0,0,2016,10,23,27,9.42477796076938,,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80529,80529,2016-10-24,Dartmoor,1.7,18.7,0.0,,,NW,30.0,ENE,NW,6.0,15.0,83.0,52.0,1023.4,1018.3,8.2,17.3,0,0,2016,10,24,27,2.356194490192345,0.3926990816987241,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80530,80530,2016-10-25,Dartmoor,8.0,23.9,0.0,,,NW,61.0,N,WNW,17.0,28.0,44.0,46.0,1009.0,1008.2,17.6,21.7,0,1,2016,10,25,27,2.356194490192345,1.5707963267948966,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80531,80531,2016-10-26,Dartmoor,10.6,16.9,1.6,,,SW,33.0,SW,SW,15.0,17.0,97.0,58.0,1012.5,1014.7,11.0,14.8,1,0,2016,10,26,27,3.9269908169872414,3.9269908169872414,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80532,80532,2016-10-27,Dartmoor,3.7,16.7,0.6,,,SSE,28.0,ESE,SSE,2.0,13.0,91.0,53.0,1022.7,1021.4,10.6,15.9,0,0,2016,10,27,27,5.105088062083414,5.890486225480862,5.105088062083414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80533,80533,2016-10-28,Dartmoor,2.7,18.7,0.0,,,SSW,31.0,E,NW,2.0,9.0,75.0,47.0,1020.2,1018.4,10.7,17.8,0,0,2016,10,28,27,4.319689898685965,0.0,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80534,80534,2016-10-29,Dartmoor,5.1,24.5,0.0,,,NNE,37.0,ENE,NNE,7.0,15.0,75.0,40.0,1016.8,1010.8,12.1,23.4,0,0,2016,10,29,27,1.1780972450961724,0.3926990816987241,1.1780972450961724,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80535,80535,2016-10-30,Dartmoor,12.1,17.2,0.0,,,WNW,85.0,NW,WNW,31.0,41.0,67.0,49.0,1000.5,1002.4,16.2,14.6,0,1,2016,10,30,27,2.748893571891069,2.356194490192345,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80536,80536,2016-10-31,Dartmoor,4.1,15.8,3.8,,,NW,50.0,WNW,WNW,17.0,22.0,79.0,65.0,1012.9,1013.3,10.4,13.4,1,1,2016,10,31,27,2.356194490192345,2.748893571891069,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80537,80537,2016-11-01,Dartmoor,7.9,16.0,5.0,,,W,44.0,WNW,W,9.0,22.0,95.0,49.0,1011.6,1011.8,10.5,15.4,1,0,2016,11,1,27,3.141592653589793,2.748893571891069,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80538,80538,2016-11-02,Dartmoor,8.1,14.9,0.8,,,NW,33.0,WNW,WNW,13.0,20.0,77.0,65.0,1016.9,1017.1,11.6,14.7,0,0,2016,11,2,27,2.356194490192345,2.748893571891069,2.748893571891069,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80539,80539,2016-11-03,Dartmoor,10.5,19.1,0.0,,,NNW,31.0,NW,NW,9.0,19.0,77.0,54.0,1019.2,1017.9,12.5,18.1,0,0,2016,11,3,27,1.9634954084936207,2.356194490192345,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80540,80540,2016-11-04,Dartmoor,5.6,23.1,0.0,,,WNW,61.0,NNW,W,19.0,31.0,67.0,60.0,1010.3,1007.6,14.4,19.4,0,1,2016,11,4,27,2.748893571891069,1.9634954084936207,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80541,80541,2016-11-05,Dartmoor,7.8,16.5,3.0,,,WSW,50.0,WSW,WSW,20.0,20.0,68.0,54.0,1014.9,1015.0,11.7,15.2,1,0,2016,11,5,27,3.5342917352885173,3.5342917352885173,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80542,80542,2016-11-06,Dartmoor,11.5,18.9,0.0,,,NW,41.0,WNW,NW,13.0,17.0,75.0,63.0,1013.5,1010.7,13.3,18.4,0,0,2016,11,6,27,2.356194490192345,2.748893571891069,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80543,80543,2016-11-07,Dartmoor,9.6,15.8,0.0,,,WSW,35.0,NNW,WSW,2.0,19.0,88.0,78.0,1001.0,1004.7,13.4,14.1,0,1,2016,11,7,27,3.5342917352885173,1.9634954084936207,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80544,80544,2016-11-08,Dartmoor,1.4,16.7,2.6,,,WSW,28.0,N,SW,2.0,13.0,93.0,56.0,1012.2,1012.3,10.6,15.3,1,0,2016,11,8,27,3.5342917352885173,1.5707963267948966,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80545,80545,2016-11-09,Dartmoor,2.7,18.3,0.0,,,S,31.0,N,SE,2.0,13.0,97.0,61.0,1015.3,1012.6,10.1,16.3,0,0,2016,11,9,27,9.42477796076938,1.5707963267948966,5.497787143782138,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80546,80546,2016-11-10,Dartmoor,5.5,18.1,0.0,,,SSE,28.0,SE,SSE,13.0,13.0,62.0,60.0,1013.3,1012.8,13.4,16.1,0,0,2016,11,10,27,5.105088062083414,5.497787143782138,5.105088062083414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80547,80547,2016-11-11,Dartmoor,4.8,24.1,0.0,,,SE,41.0,ENE,ESE,15.0,20.0,70.0,52.0,1011.8,1005.0,14.0,23.3,0,1,2016,11,11,27,5.497787143782138,0.3926990816987241,5.890486225480862,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80548,80548,2016-11-12,Dartmoor,12.0,18.9,1.4,,,NW,61.0,N,NNW,11.0,30.0,94.0,96.0,996.0,994.6,14.5,13.0,1,1,2016,11,12,27,2.356194490192345,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80549,80549,2016-11-13,Dartmoor,10.6,13.4,23.0,,,SW,65.0,SW,SW,31.0,30.0,95.0,87.0,995.1,1001.7,11.9,13.1,1,1,2016,11,13,27,3.9269908169872414,3.9269908169872414,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80550,80550,2016-11-14,Dartmoor,10.1,15.8,7.6,,,SSW,37.0,S,SW,11.0,19.0,82.0,71.0,1014.9,1017.3,13.2,14.5,1,0,2016,11,14,27,4.319689898685965,9.42477796076938,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80551,80551,2016-11-15,Dartmoor,10.0,16.8,0.8,,,W,30.0,W,SW,6.0,19.0,90.0,74.0,1021.5,1021.4,12.2,16.0,0,0,2016,11,15,27,3.141592653589793,3.141592653589793,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80552,80552,2016-11-16,Dartmoor,10.0,24.5,0.2,,,N,20.0,ESE,NW,7.0,4.0,92.0,56.0,1024.6,1021.4,11.9,22.6,0,0,2016,11,16,27,1.5707963267948966,5.890486225480862,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80553,80553,2016-11-17,Dartmoor,11.7,30.9,0.2,,,NNW,52.0,N,NNW,20.0,26.0,48.0,28.0,1015.1,1011.4,21.4,30.3,0,0,2016,11,17,27,1.9634954084936207,1.5707963267948966,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80554,80554,2016-11-18,Dartmoor,12.4,18.7,0.0,,,SW,33.0,SSW,SSW,11.0,17.0,83.0,57.0,1018.0,1018.4,13.6,17.5,0,0,2016,11,18,27,3.9269908169872414,4.319689898685965,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80555,80555,2016-11-19,Dartmoor,5.3,22.0,0.0,,,SSW,31.0,E,SW,6.0,11.0,76.0,60.0,1020.8,1019.0,14.0,21.3,0,0,2016,11,19,27,4.319689898685965,0.0,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80556,80556,2016-11-20,Dartmoor,10.2,30.5,0.0,,,WNW,22.0,ENE,,6.0,0.0,76.0,42.0,1016.3,1011.9,16.9,30.3,0,0,2016,11,20,27,2.748893571891069,0.3926990816987241,,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80557,80557,2016-11-21,Dartmoor,16.8,30.8,0.0,,,SW,50.0,N,SW,20.0,13.0,54.0,52.0,1005.6,1007.1,24.7,23.1,0,0,2016,11,21,27,3.9269908169872414,1.5707963267948966,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80558,80558,2016-11-22,Dartmoor,9.2,19.8,1.0,,,SSW,31.0,W,SW,4.0,17.0,91.0,57.0,1016.7,1016.0,12.7,17.6,0,0,2016,11,22,27,4.319689898685965,3.141592653589793,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80559,80559,2016-11-23,Dartmoor,7.2,16.8,0.8,,,SW,41.0,SW,SW,17.0,26.0,67.0,46.0,1019.2,1020.2,12.4,16.1,0,0,2016,11,23,27,3.9269908169872414,3.9269908169872414,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80560,80560,2016-11-24,Dartmoor,2.7,17.9,0.0,,,WSW,35.0,WNW,WSW,4.0,17.0,94.0,51.0,1021.9,1019.9,10.5,16.9,0,0,2016,11,24,27,3.5342917352885173,2.748893571891069,3.5342917352885173,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80561,80561,2016-11-25,Dartmoor,8.6,16.6,0.2,,,SSW,35.0,SW,SW,20.0,24.0,65.0,63.0,1021.0,1022.3,12.9,15.2,0,0,2016,11,25,27,4.319689898685965,3.9269908169872414,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80562,80562,2016-11-26,Dartmoor,10.0,17.0,0.2,,,WSW,33.0,SW,SW,19.0,19.0,74.0,65.0,1023.6,1022.9,12.8,15.1,0,0,2016,11,26,27,3.5342917352885173,3.9269908169872414,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80563,80563,2016-11-27,Dartmoor,10.9,19.3,0.0,,,S,31.0,SSW,SSW,4.0,11.0,66.0,52.0,1021.7,1018.9,13.0,18.5,0,0,2016,11,27,27,9.42477796076938,4.319689898685965,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80564,80564,2016-11-28,Dartmoor,2.8,23.1,0.0,,,S,31.0,E,SSW,6.0,17.0,75.0,53.0,1016.8,1014.8,12.9,20.1,0,0,2016,11,28,27,9.42477796076938,0.0,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80565,80565,2016-11-29,Dartmoor,6.2,22.4,0.0,,,SSW,37.0,ESE,SSW,19.0,22.0,69.0,54.0,1013.4,1011.5,15.2,20.6,0,0,2016,11,29,27,4.319689898685965,5.890486225480862,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80566,80566,2016-11-30,Dartmoor,12.6,19.6,0.0,,,S,33.0,S,S,15.0,15.0,72.0,60.0,1011.8,1010.7,14.6,18.6,0,0,2016,11,30,27,9.42477796076938,9.42477796076938,9.42477796076938,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80567,80567,2016-12-01,Dartmoor,4.7,23.4,0.0,,,SSW,35.0,ESE,NW,4.0,11.0,94.0,41.0,1009.8,1006.9,12.1,22.1,0,0,2016,12,1,27,4.319689898685965,5.890486225480862,2.356194490192345,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80568,80568,2016-12-02,Dartmoor,8.6,19.8,0.0,,,SSW,33.0,SW,SW,13.0,17.0,76.0,35.0,1012.6,1014.3,14.1,18.5,0,0,2016,12,2,27,4.319689898685965,3.9269908169872414,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80569,80569,2016-12-03,Dartmoor,3.2,24.5,0.0,,,SSW,28.0,E,W,9.0,11.0,63.0,24.0,1016.3,1013.6,14.8,24.4,0,0,2016,12,3,27,4.319689898685965,0.0,3.141592653589793,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80570,80570,2016-12-04,Dartmoor,8.3,30.8,0.0,,,NNW,72.0,NE,NNW,4.0,28.0,71.0,39.0,1007.7,1004.8,16.9,28.6,0,1,2016,12,4,27,1.9634954084936207,0.7853981633974483,1.9634954084936207,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80571,80571,2016-12-05,Dartmoor,11.7,19.3,6.2,,,SSW,37.0,W,SW,15.0,15.0,62.0,48.0,1012.5,1013.7,15.8,18.8,1,0,2016,12,5,27,4.319689898685965,3.141592653589793,3.9269908169872414,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
80572,80572,2016-12-06,Dartmoor,6.5,20.5,0.0,,,SSW,35.0,NNW,SSW,6.0,19.0,85.0,38.0,1015.5,1014.8,12.2,19.3,0,0,2016,12,6,27,4.319689898685965,1.9634954084936207,4.319689898685965,-37.9225444,141.2766551,VIC,Cloud9am_Cloud3pm,2,6
